unique_id,salzone,season,station,sampledate,samplenumber,metric,value,score,ibi_score,rating
le5.4_ap_fs1_2015-08-13,p,summer,le5.4,2015-08-13,fs1,doc,,,1.67,poor
le5.4_ap_fs1_2015-09-02,p,summer,le5.4,2015-09-02,fs1,doc,,,2.02,fair_poor
sbe5_ap_fs1_2015-09-10,p,summer,sbe5,2015-09-10,fs1,doc,5.04,1,3.05,fair
le5.5-w_ap_fs1_2015-09-29,p,summer,le5.5-w,2015-09-29,fs1,doc,2.397,5,2.44,fair_poor
cb7.4_ap_fs1_2016-07-11,p,summer,cb7.4,2016-07-11,fs1,doc,2.269,5,3.62,fair_good
cb7.3e_ap_fs1_2016-07-11,p,summer,cb7.3e,2016-07-11,fs1,doc,1.91,5,1.87,poor
cb6.1_ap_fs1_2016-07-11,p,summer,cb6.1,2016-07-11,fs1,doc,2.365,5,2.49,fair_poor
we4.2_ap_fs1_2016-07-13,p,summer,we4.2,2016-07-13,fs1,doc,2.438,5,2.73,fair
cb6.4_ap_fs1_2016-07-13,p,summer,cb6.4,2016-07-13,fs1,doc,2.467,5,2.16,fair_poor
le5.5-w_ap_fs1_2016-07-13,p,summer,le5.5-w,2016-07-13,fs1,doc,2.897,1,2.16,fair_poor
le5.4_ap_fs1_2016-08-02,p,summer,le5.4,2016-08-02,fs1,doc,,,2.02,fair_poor
cb7.4_ap_fs1_2016-08-08,p,summer,cb7.4,2016-08-08,fs1,doc,2.274,5,3.63,fair_good
cb7.3e_ap_fs1_2016-08-08,p,summer,cb7.3e,2016-08-08,fs1,doc,2.332,5,3.31,fair
le3.6_ap_fs1_2016-08-08,p,summer,le3.6,2016-08-08,fs1,doc,2.66,3,2.75,fair
cb6.1_ap_fs1_2016-08-08,p,summer,cb6.1,2016-08-08,fs1,doc,2.648,3,2.45,fair_poor
cb6.4_ap_fs1_2016-08-09,p,summer,cb6.4,2016-08-09,fs1,doc,2.421,5,2.47,fair_poor
we4.2_ap_fs1_2016-08-10,p,summer,we4.2,2016-08-10,fs1,doc,3.069,1,1.58,poor
le5.5-w_ap_fs1_2016-08-10,p,summer,le5.5-w,2016-08-10,fs1,doc,2.72,3,2.75,fair
le5.4_ap_fs1_2016-09-07,p,summer,le5.4,2016-09-07,fs1,doc,,,1,poor
le5.2_ap_fs1_2016-09-07,p,summer,le5.2,2016-09-07,fs1,doc,,,2.35,fair_poor
cb7.4_ap_fs1_2016-09-19,p,summer,cb7.4,2016-09-19,fs1,doc,1.54,5,2.44,fair_poor
cb7.3e_ap_fs1_2016-09-19,p,summer,cb7.3e,2016-09-19,fs1,doc,1.798,5,3.03,fair
le5.5-w_ap_fs1_2016-09-20,p,summer,le5.5-w,2016-09-20,fs1,doc,2.348,5,3.02,fair
cb6.4_ap_fs1_2016-09-26,p,summer,cb6.4,2016-09-26,fs1,doc,2.205,5,3.02,fair
cb6.1_ap_fs1_2016-09-27,p,summer,cb6.1,2016-09-27,fs1,doc,2.472,5,3.03,fair
le3.6_ap_fs1_2016-09-27,p,summer,le3.6,2016-09-27,fs1,doc,2.6045,3,2.73,fair
we4.2_ap_fs1_2016-09-27,p,summer,we4.2,2016-09-27,fs1,doc,2.734,3,1.58,poor
sbe5_ap_fs1_2013-07-10,p,summer,sbe5,2013-07-10,fs1,pheophytin,2.55,1,1,poor
cb7.4_ap_fs1_2013-07-15,p,summer,cb7.4,2013-07-15,fs1,pheophytin,1.58,1,2.45,fair_poor
cb7.3e_ap_fs1_2013-07-15,p,summer,cb7.3e,2013-07-15,fs1,pheophytin,1.58,1,2.44,fair_poor
cb6.4_ap_fs1_2013-07-16,p,summer,cb6.4,2013-07-16,fs1,pheophytin,,,3.06,fair
we4.2_ap_fs1_2013-07-18,p,summer,we4.2,2013-07-18,fs1,pheophytin,1.58,1,2.16,fair_poor
le5.5-w_ap_fs1_2013-07-18,p,summer,le5.5-w,2013-07-18,fs1,pheophytin,1.58,1,2.16,fair_poor
sbe5_ap_fs1_2013-08-08,p,summer,sbe5,2013-08-08,fs1,pheophytin,1.57,1,2.16,fair_poor
cb7.4_ap_fs1_2013-08-12,p,summer,cb7.4,2013-08-12,fs1,pheophytin,1.58,1,2.73,fair
cb7.3e_ap_fs1_2013-08-12,p,summer,cb7.3e,2013-08-12,fs1,pheophytin,1.58,1,3.31,fair
cb6.4_ap_fs1_2013-08-13,p,summer,cb6.4,2013-08-13,fs1,pheophytin,1.58,1,2.47,fair_poor
we4.2_ap_fs1_2013-08-13,p,summer,we4.2,2013-08-13,fs1,pheophytin,1.58,1,2.16,fair_poor
le5.5-w_ap_fs1_2013-08-13,p,summer,le5.5-w,2013-08-13,fs1,pheophytin,1.58,1,2.16,fair_poor
sbe5_ap_fs1_2013-09-11,p,summer,sbe5,2013-09-11,fs1,pheophytin,1.51,1,1.58,poor
cb7.3e_ap_fs1_2013-09-18,p,summer,cb7.3e,2013-09-18,fs1,pheophytin,1.58,1,2.72,fair
cb6.1_ap_fs1_2013-09-19,p,summer,cb6.1,2013-09-19,fs1,pheophytin,1.58,1,1.87,poor
le3.6_ap_fs1_2013-09-19,p,summer,le3.6,2013-09-19,fs1,pheophytin,1.58,1,1.57,poor
cb6.4_ap_fs1_2013-09-19,p,summer,cb6.4,2013-09-19,fs1,pheophytin,1.58,1,2.15,fair_poor
we4.2_ap_fs1_2013-09-19,p,summer,we4.2,2013-09-19,fs1,pheophytin,1.58,1,1,poor
cb7.4_ap_fs1_2013-09-20,p,summer,cb7.4,2013-09-20,fs1,pheophytin,1.58,1,2.16,fair_poor
le5.5-w_ap_fs1_2013-09-20,p,summer,le5.5-w,2013-09-20,fs1,pheophytin,1.58,1,2.44,fair_poor
we4.2_ap_fs1_2014-07-07,p,summer,we4.2,2014-07-07,fs1,pheophytin,2.06925,1,1.58,poor
cb7.3e_ap_fs1_2014-07-09,p,summer,cb7.3e,2014-07-09,fs1,pheophytin,1.2517,3,1.87,poor
cb6.4_ap_fs1_2014-07-10,p,summer,cb6.4,2014-07-10,fs1,pheophytin,3.3553,1,2.74,fair
cb7.4_ap_fs1_2014-07-10,p,summer,cb7.4,2014-07-10,fs1,pheophytin,1.2517,3,3.35,fair_good
le5.5-w_ap_fs1_2014-07-10,p,summer,le5.5-w,2014-07-10,fs1,pheophytin,1.2517,3,2.15,fair_poor
cb7.4_ap_fs1_2014-08-04,p,summer,cb7.4,2014-08-04,fs1,pheophytin,1.2517,3,2.45,fair_poor
cb7.3e_ap_fs1_2014-08-04,p,summer,cb7.3e,2014-08-04,fs1,pheophytin,1.2517,3,3.34,fair_good
we4.2_ap_fs1_2014-08-06,p,summer,we4.2,2014-08-06,fs1,pheophytin,1.2517,3,3.02,fair
le5.5-w_ap_fs1_2014-08-06,p,summer,le5.5-w,2014-08-06,fs1,pheophytin,1.2517,3,3.03,fair
cb7.4_ap_fs1_2014-09-15,p,summer,cb7.4,2014-09-15,fs1,pheophytin,1.2517,3,3.6,fair_good
cb7.3e_ap_fs1_2014-09-15,p,summer,cb7.3e,2014-09-15,fs1,pheophytin,1.2517,3,3.32,fair
cb6.4_ap_fs1_2014-09-16,p,summer,cb6.4,2014-09-16,fs1,pheophytin,1.2517,3,2.75,fair
we4.2_ap_fs1_2014-09-17,p,summer,we4.2,2014-09-17,fs1,pheophytin,1.85832,1,2.17,fair_poor
le5.5-w_ap_fs1_2014-09-17,p,summer,le5.5-w,2014-09-17,fs1,pheophytin,1.2517,3,2.16,fair_poor
cb7.4_ap_fs1_2015-07-06,p,summer,cb7.4,2015-07-06,fs1,pheophytin,0.313,5,3.32,fair
cb7.3e_ap_fs1_2015-07-06,p,summer,cb7.3e,2015-07-06,fs1,pheophytin,0.313,5,3.08,fair
le5.4_ap_fs1_2015-07-07,p,summer,le5.4,2015-07-07,fs1,pheophytin,2.13,1,1.68,poor
we4.2_ap_fs1_2015-07-08,p,summer,we4.2,2015-07-08,fs1,pheophytin,2.09595,1,2.38,fair_poor
le5.5-w_ap_fs1_2015-07-08,p,summer,le5.5-w,2015-07-08,fs1,pheophytin,0.313,5,2.75,fair
cb6.4_ap_fs1_2015-07-21,p,summer,cb6.4,2015-07-21,fs1,pheophytin,0.313,5,3.64,fair_good
cb7.4_ap_fs1_2015-08-03,p,summer,cb7.4,2015-08-03,fs1,pheophytin,0.35942,5,4.49,good
cb7.3e_ap_fs1_2015-08-03,p,summer,cb7.3e,2015-08-03,fs1,pheophytin,0.35244,5,3.92,fair_good
cb6.4_ap_fs1_2015-08-06,p,summer,cb6.4,2015-08-06,fs1,pheophytin,0.4235,5,3.62,fair_good
we4.2_ap_fs1_2015-08-06,p,summer,we4.2,2015-08-06,fs1,pheophytin,0.3738,5,2.47,fair_poor
le5.5-w_ap_fs1_2015-08-06,p,summer,le5.5-w,2015-08-06,fs1,pheophytin,1.1926,3,3.03,fair
sbe5_ap_fs1_2015-08-11,p,summer,sbe5,2015-08-11,fs1,pheophytin,4.01,1,1.58,poor
le5.4_ap_fs1_2015-08-13,p,summer,le5.4,2015-08-13,fs1,pheophytin,4.44,1,1.67,poor
le5.4_ap_fs1_2015-09-02,p,summer,le5.4,2015-09-02,fs1,pheophytin,2.93,1,2.02,fair_poor
sbe5_ap_fs1_2015-09-10,p,summer,sbe5,2015-09-10,fs1,pheophytin,2.64,1,3.05,fair
le5.5-w_ap_fs1_2015-09-29,p,summer,le5.5-w,2015-09-29,fs1,pheophytin,3.5422,1,2.44,fair_poor
cb7.4_ap_fs1_2016-07-11,p,summer,cb7.4,2016-07-11,fs1,pheophytin,1.368,3,3.62,fair_good
cb7.3e_ap_fs1_2016-07-11,p,summer,cb7.3e,2016-07-11,fs1,pheophytin,1.368,3,1.87,poor
cb6.1_ap_fs1_2016-07-11,p,summer,cb6.1,2016-07-11,fs1,pheophytin,1.368,3,2.49,fair_poor
we4.2_ap_fs1_2016-07-13,p,summer,we4.2,2016-07-13,fs1,pheophytin,1.368,3,2.73,fair
cb6.4_ap_fs1_2016-07-13,p,summer,cb6.4,2016-07-13,fs1,pheophytin,1.368,3,2.16,fair_poor
le5.5-w_ap_fs1_2016-07-13,p,summer,le5.5-w,2016-07-13,fs1,pheophytin,1.368,3,2.16,fair_poor
le5.4_ap_fs1_2016-08-02,p,summer,le5.4,2016-08-02,fs1,pheophytin,2.1,1,2.02,fair_poor
cb7.4_ap_fs1_2016-08-08,p,summer,cb7.4,2016-08-08,fs1,pheophytin,1.368,3,3.63,fair_good
cb7.3e_ap_fs1_2016-08-08,p,summer,cb7.3e,2016-08-08,fs1,pheophytin,1.368,3,3.31,fair
le3.6_ap_fs1_2016-08-08,p,summer,le3.6,2016-08-08,fs1,pheophytin,1.368,3,2.75,fair
cb6.1_ap_fs1_2016-08-08,p,summer,cb6.1,2016-08-08,fs1,pheophytin,1.368,3,2.45,fair_poor
cb6.4_ap_fs1_2016-08-09,p,summer,cb6.4,2016-08-09,fs1,pheophytin,1.368,3,2.47,fair_poor
we4.2_ap_fs1_2016-08-10,p,summer,we4.2,2016-08-10,fs1,pheophytin,1.368,3,1.58,poor
le5.5-w_ap_fs1_2016-08-10,p,summer,le5.5-w,2016-08-10,fs1,pheophytin,1.368,3,2.75,fair
le5.4_ap_fs1_2016-09-07,p,summer,le5.4,2016-09-07,fs1,pheophytin,2.2,1,1,poor
le5.2_ap_fs1_2016-09-07,p,summer,le5.2,2016-09-07,fs1,pheophytin,0.19,5,2.35,fair_poor
cb7.4_ap_fs1_2016-09-19,p,summer,cb7.4,2016-09-19,fs1,pheophytin,1.368,3,2.44,fair_poor
cb7.3e_ap_fs1_2016-09-19,p,summer,cb7.3e,2016-09-19,fs1,pheophytin,1.368,3,3.03,fair
le5.5-w_ap_fs1_2016-09-20,p,summer,le5.5-w,2016-09-20,fs1,pheophytin,1.368,3,3.02,fair
cb6.4_ap_fs1_2016-09-26,p,summer,cb6.4,2016-09-26,fs1,pheophytin,1.368,3,3.02,fair
cb6.1_ap_fs1_2016-09-27,p,summer,cb6.1,2016-09-27,fs1,pheophytin,1.368,3,3.03,fair
le3.6_ap_fs1_2016-09-27,p,summer,le3.6,2016-09-27,fs1,pheophytin,1.368,3,2.73,fair
we4.2_ap_fs1_2016-09-27,p,summer,we4.2,2016-09-27,fs1,pheophytin,1.7088,1,1.58,poor
sbe5_ap_fs1_2013-07-10,p,summer,sbe5,2013-07-10,fs1,total_phyto_biomass,133.42478301,1,1,poor
cb7.4_ap_fs1_2013-07-15,p,summer,cb7.4,2013-07-15,fs1,total_phyto_biomass,224.07194468,5,2.45,fair_poor
cb7.3e_ap_fs1_2013-07-15,p,summer,cb7.3e,2013-07-15,fs1,total_phyto_biomass,393.94733458,5,2.44,fair_poor
cb6.4_ap_fs1_2013-07-16,p,summer,cb6.4,2013-07-16,fs1,total_phyto_biomass,389.96947389,5,3.06,fair
we4.2_ap_fs1_2013-07-18,p,summer,we4.2,2013-07-18,fs1,total_phyto_biomass,549.06626098,5,2.16,fair_poor
le5.5-w_ap_fs1_2013-07-18,p,summer,le5.5-w,2013-07-18,fs1,total_phyto_biomass,357.60459472,5,2.16,fair_poor
sbe5_ap_fs1_2013-08-08,p,summer,sbe5,2013-08-08,fs1,total_phyto_biomass,192.98208416,3,2.16,fair_poor
cb7.4_ap_fs1_2013-08-12,p,summer,cb7.4,2013-08-12,fs1,total_phyto_biomass,312.7980646,5,2.73,fair
cb7.3e_ap_fs1_2013-08-12,p,summer,cb7.3e,2013-08-12,fs1,total_phyto_biomass,299.52201149,5,3.31,fair
cb6.4_ap_fs1_2013-08-13,p,summer,cb6.4,2013-08-13,fs1,total_phyto_biomass,426.00812376,5,2.47,fair_poor
we4.2_ap_fs1_2013-08-13,p,summer,we4.2,2013-08-13,fs1,total_phyto_biomass,688.43993776,5,2.16,fair_poor
le5.5-w_ap_fs1_2013-08-13,p,summer,le5.5-w,2013-08-13,fs1,total_phyto_biomass,206.34971462,3,2.16,fair_poor
sbe5_ap_fs1_2013-09-11,p,summer,sbe5,2013-09-11,fs1,total_phyto_biomass,238.27326209,5,1.58,poor
cb7.3e_ap_fs1_2013-09-18,p,summer,cb7.3e,2013-09-18,fs1,total_phyto_biomass,513.180461,5,2.72,fair
cb6.1_ap_fs1_2013-09-19,p,summer,cb6.1,2013-09-19,fs1,total_phyto_biomass,83.968829,1,1.87,poor
le3.6_ap_fs1_2013-09-19,p,summer,le3.6,2013-09-19,fs1,total_phyto_biomass,69.04306945,1,1.57,poor
cb6.4_ap_fs1_2013-09-19,p,summer,cb6.4,2013-09-19,fs1,total_phyto_biomass,133.13395694,1,2.15,fair_poor
we4.2_ap_fs1_2013-09-19,p,summer,we4.2,2013-09-19,fs1,total_phyto_biomass,137.57648649,1,1,poor
cb7.4_ap_fs1_2013-09-20,p,summer,cb7.4,2013-09-20,fs1,total_phyto_biomass,127.50299584,1,2.16,fair_poor
le5.5-w_ap_fs1_2013-09-20,p,summer,le5.5-w,2013-09-20,fs1,total_phyto_biomass,380.90287576,5,2.44,fair_poor
we4.2_ap_fs1_2014-07-07,p,summer,we4.2,2014-07-07,fs1,total_phyto_biomass,4167.62899288,1,1.58,poor
cb7.3e_ap_fs1_2014-07-09,p,summer,cb7.3e,2014-07-09,fs1,total_phyto_biomass,52.64953409,1,1.87,poor
cb6.4_ap_fs1_2014-07-10,p,summer,cb6.4,2014-07-10,fs1,total_phyto_biomass,390.07117961,5,2.74,fair
cb7.4_ap_fs1_2014-07-10,p,summer,cb7.4,2014-07-10,fs1,total_phyto_biomass,305.88332796,5,3.35,fair_good
le5.5-w_ap_fs1_2014-07-10,p,summer,le5.5-w,2014-07-10,fs1,total_phyto_biomass,646.83345637,5,2.15,fair_poor
cb7.4_ap_fs1_2014-08-04,p,summer,cb7.4,2014-08-04,fs1,total_phyto_biomass,135.05727239,1,2.45,fair_poor
cb7.3e_ap_fs1_2014-08-04,p,summer,cb7.3e,2014-08-04,fs1,total_phyto_biomass,390.44490038,5,3.34,fair_good
we4.2_ap_fs1_2014-08-06,p,summer,we4.2,2014-08-06,fs1,total_phyto_biomass,232.87465476,5,3.02,fair
le5.5-w_ap_fs1_2014-08-06,p,summer,le5.5-w,2014-08-06,fs1,total_phyto_biomass,519.67277132,5,3.03,fair
cb7.4_ap_fs1_2014-09-15,p,summer,cb7.4,2014-09-15,fs1,total_phyto_biomass,681.62360211,5,3.6,fair_good
cb7.3e_ap_fs1_2014-09-15,p,summer,cb7.3e,2014-09-15,fs1,total_phyto_biomass,562.36957727,5,3.32,fair
cb6.4_ap_fs1_2014-09-16,p,summer,cb6.4,2014-09-16,fs1,total_phyto_biomass,351.13575606,5,2.75,fair
we4.2_ap_fs1_2014-09-17,p,summer,we4.2,2014-09-17,fs1,total_phyto_biomass,427.74156118,5,2.17,fair_poor
le5.5-w_ap_fs1_2014-09-17,p,summer,le5.5-w,2014-09-17,fs1,total_phyto_biomass,288.96169721,5,2.16,fair_poor
cb7.4_ap_fs1_2015-07-06,p,summer,cb7.4,2015-07-06,fs1,total_phyto_biomass,871.94021124,1,3.32,fair
cb7.3e_ap_fs1_2015-07-06,p,summer,cb7.3e,2015-07-06,fs1,total_phyto_biomass,362.30230288,5,3.08,fair
le5.4_ap_fs1_2015-07-07,p,summer,le5.4,2015-07-07,fs1,total_phyto_biomass,306.03307015,5,1.68,poor
we4.2_ap_fs1_2015-07-08,p,summer,we4.2,2015-07-08,fs1,total_phyto_biomass,402.40160636,5,2.38,fair_poor
le5.5-w_ap_fs1_2015-07-08,p,summer,le5.5-w,2015-07-08,fs1,total_phyto_biomass,609.3242548,5,2.75,fair
cb6.4_ap_fs1_2015-07-21,p,summer,cb6.4,2015-07-21,fs1,total_phyto_biomass,352.25254201,5,3.64,fair_good
cb7.4_ap_fs1_2015-08-03,p,summer,cb7.4,2015-08-03,fs1,total_phyto_biomass,376.46872605,5,4.49,good
cb7.3e_ap_fs1_2015-08-03,p,summer,cb7.3e,2015-08-03,fs1,total_phyto_biomass,494.93786,5,3.92,fair_good
cb6.4_ap_fs1_2015-08-06,p,summer,cb6.4,2015-08-06,fs1,total_phyto_biomass,275.10481057,5,3.62,fair_good
we4.2_ap_fs1_2015-08-06,p,summer,we4.2,2015-08-06,fs1,total_phyto_biomass,116.72255574,1,2.47,fair_poor
le5.5-w_ap_fs1_2015-08-06,p,summer,le5.5-w,2015-08-06,fs1,total_phyto_biomass,418.23739977,5,3.03,fair
sbe5_ap_fs1_2015-08-11,p,summer,sbe5,2015-08-11,fs1,total_phyto_biomass,68.28675987,1,1.58,poor
le5.4_ap_fs1_2015-08-13,p,summer,le5.4,2015-08-13,fs1,total_phyto_biomass,718.9774627,3,1.67,poor
le5.4_ap_fs1_2015-09-02,p,summer,le5.4,2015-09-02,fs1,total_phyto_biomass,375.05100432,5,2.02,fair_poor
sbe5_ap_fs1_2015-09-10,p,summer,sbe5,2015-09-10,fs1,total_phyto_biomass,276.66568988,5,3.05,fair
le5.5-w_ap_fs1_2015-09-29,p,summer,le5.5-w,2015-09-29,fs1,total_phyto_biomass,822.36137713,3,2.44,fair_poor
cb7.4_ap_fs1_2016-07-11,p,summer,cb7.4,2016-07-11,fs1,total_phyto_biomass,355.48762161,5,3.62,fair_good
cb7.3e_ap_fs1_2016-07-11,p,summer,cb7.3e,2016-07-11,fs1,total_phyto_biomass,125.54328242,1,1.87,poor
cb6.1_ap_fs1_2016-07-11,p,summer,cb6.1,2016-07-11,fs1,total_phyto_biomass,209.66446187,5,2.49,fair_poor
we4.2_ap_fs1_2016-07-13,p,summer,we4.2,2016-07-13,fs1,total_phyto_biomass,789.37255172,3,2.73,fair
cb6.4_ap_fs1_2016-07-13,p,summer,cb6.4,2016-07-13,fs1,total_phyto_biomass,150.96955278,1,2.16,fair_poor
le5.5-w_ap_fs1_2016-07-13,p,summer,le5.5-w,2016-07-13,fs1,total_phyto_biomass,589.38910576,5,2.16,fair_poor
le5.4_ap_fs1_2016-08-02,p,summer,le5.4,2016-08-02,fs1,total_phyto_biomass,360.03297495,5,2.02,fair_poor
cb7.4_ap_fs1_2016-08-08,p,summer,cb7.4,2016-08-08,fs1,total_phyto_biomass,182.90926942,3,3.63,fair_good
cb7.3e_ap_fs1_2016-08-08,p,summer,cb7.3e,2016-08-08,fs1,total_phyto_biomass,929.40498532,1,3.31,fair
le3.6_ap_fs1_2016-08-08,p,summer,le3.6,2016-08-08,fs1,total_phyto_biomass,234.93092578,5,2.75,fair
cb6.1_ap_fs1_2016-08-08,p,summer,cb6.1,2016-08-08,fs1,total_phyto_biomass,457.06433274,5,2.45,fair_poor
cb6.4_ap_fs1_2016-08-09,p,summer,cb6.4,2016-08-09,fs1,total_phyto_biomass,157.55334168,1,2.47,fair_poor
we4.2_ap_fs1_2016-08-10,p,summer,we4.2,2016-08-10,fs1,total_phyto_biomass,180.80556644,1,1.58,poor
le5.5-w_ap_fs1_2016-08-10,p,summer,le5.5-w,2016-08-10,fs1,total_phyto_biomass,447.15068949,5,2.75,fair
le5.4_ap_fs1_2016-09-07,p,summer,le5.4,2016-09-07,fs1,total_phyto_biomass,140.20804821,1,1,poor
le5.2_ap_fs1_2016-09-07,p,summer,le5.2,2016-09-07,fs1,total_phyto_biomass,103.92354027,1,2.35,fair_poor
cb7.4_ap_fs1_2016-09-19,p,summer,cb7.4,2016-09-19,fs1,total_phyto_biomass,137.62954634,1,2.44,fair_poor
cb7.3e_ap_fs1_2016-09-19,p,summer,cb7.3e,2016-09-19,fs1,total_phyto_biomass,181.58626528,3,3.03,fair
le5.5-w_ap_fs1_2016-09-20,p,summer,le5.5-w,2016-09-20,fs1,total_phyto_biomass,190.95478312,3,3.02,fair
cb6.4_ap_fs1_2016-09-26,p,summer,cb6.4,2016-09-26,fs1,total_phyto_biomass,163.99256001,1,3.02,fair
cb6.1_ap_fs1_2016-09-27,p,summer,cb6.1,2016-09-27,fs1,total_phyto_biomass,285.00053202,5,3.03,fair
le3.6_ap_fs1_2016-09-27,p,summer,le3.6,2016-09-27,fs1,total_phyto_biomass,245.94593528,5,2.73,fair
we4.2_ap_fs1_2016-09-27,p,summer,we4.2,2016-09-27,fs1,total_phyto_biomass,147.7095725,1,1.58,poor
sbe5_ap_fs1_2013-07-10,p,summer,sbe5,2013-07-10,fs1,diatom_biomass,,,1,poor
sbe5_ap_fs1_2013-07-10,p,summer,sbe5,2013-07-10,fs1,diatom_biomass,4.2791269,1,1,poor
cb7.4_ap_fs1_2013-07-15,p,summer,cb7.4,2013-07-15,fs1,diatom_biomass,,,2.45,fair_poor
cb7.4_ap_fs1_2013-07-15,p,summer,cb7.4,2013-07-15,fs1,diatom_biomass,4.2791269,1,2.45,fair_poor
cb7.3e_ap_fs1_2013-07-15,p,summer,cb7.3e,2013-07-15,fs1,diatom_biomass,,,2.44,fair_poor
cb7.3e_ap_fs1_2013-07-15,p,summer,cb7.3e,2013-07-15,fs1,diatom_biomass,4.2791269,1,2.44,fair_poor
cb6.4_ap_fs1_2013-07-16,p,summer,cb6.4,2013-07-16,fs1,diatom_biomass,,,3.06,fair
cb6.4_ap_fs1_2013-07-16,p,summer,cb6.4,2013-07-16,fs1,diatom_biomass,4.2791269,1,3.06,fair
we4.2_ap_fs1_2013-07-18,p,summer,we4.2,2013-07-18,fs1,diatom_biomass,,,2.16,fair_poor
we4.2_ap_fs1_2013-07-18,p,summer,we4.2,2013-07-18,fs1,diatom_biomass,4.2791269,1,2.16,fair_poor
le5.5-w_ap_fs1_2013-07-18,p,summer,le5.5-w,2013-07-18,fs1,diatom_biomass,,,2.16,fair_poor
le5.5-w_ap_fs1_2013-07-18,p,summer,le5.5-w,2013-07-18,fs1,diatom_biomass,4.2791269,1,2.16,fair_poor
sbe5_ap_fs1_2013-08-08,p,summer,sbe5,2013-08-08,fs1,diatom_biomass,,,2.16,fair_poor
sbe5_ap_fs1_2013-08-08,p,summer,sbe5,2013-08-08,fs1,diatom_biomass,4.2791269,1,2.16,fair_poor
cb7.4_ap_fs1_2013-08-12,p,summer,cb7.4,2013-08-12,fs1,diatom_biomass,,,2.73,fair
cb7.4_ap_fs1_2013-08-12,p,summer,cb7.4,2013-08-12,fs1,diatom_biomass,4.2791269,1,2.73,fair
cb7.3e_ap_fs1_2013-08-12,p,summer,cb7.3e,2013-08-12,fs1,diatom_biomass,,,3.31,fair
cb7.3e_ap_fs1_2013-08-12,p,summer,cb7.3e,2013-08-12,fs1,diatom_biomass,4.2791269,1,3.31,fair
cb6.4_ap_fs1_2013-08-13,p,summer,cb6.4,2013-08-13,fs1,diatom_biomass,,,2.47,fair_poor
cb6.4_ap_fs1_2013-08-13,p,summer,cb6.4,2013-08-13,fs1,diatom_biomass,4.2791269,1,2.47,fair_poor
we4.2_ap_fs1_2013-08-13,p,summer,we4.2,2013-08-13,fs1,diatom_biomass,,,2.16,fair_poor
we4.2_ap_fs1_2013-08-13,p,summer,we4.2,2013-08-13,fs1,diatom_biomass,4.2791269,1,2.16,fair_poor
le5.5-w_ap_fs1_2013-08-13,p,summer,le5.5-w,2013-08-13,fs1,diatom_biomass,,,2.16,fair_poor
le5.5-w_ap_fs1_2013-08-13,p,summer,le5.5-w,2013-08-13,fs1,diatom_biomass,4.2791269,1,2.16,fair_poor
sbe5_ap_fs1_2013-09-11,p,summer,sbe5,2013-09-11,fs1,diatom_biomass,,,1.58,poor
sbe5_ap_fs1_2013-09-11,p,summer,sbe5,2013-09-11,fs1,diatom_biomass,4.2791269,1,1.58,poor
cb7.3e_ap_fs1_2013-09-18,p,summer,cb7.3e,2013-09-18,fs1,diatom_biomass,4.2791269,1,2.72,fair
cb7.3e_ap_fs1_2013-09-18,p,summer,cb7.3e,2013-09-18,fs1,diatom_biomass,,,2.72,fair
cb6.1_ap_fs1_2013-09-19,p,summer,cb6.1,2013-09-19,fs1,diatom_biomass,,,1.87,poor
cb6.1_ap_fs1_2013-09-19,p,summer,cb6.1,2013-09-19,fs1,diatom_biomass,4.2791269,1,1.87,poor
le3.6_ap_fs1_2013-09-19,p,summer,le3.6,2013-09-19,fs1,diatom_biomass,,,1.57,poor
le3.6_ap_fs1_2013-09-19,p,summer,le3.6,2013-09-19,fs1,diatom_biomass,4.2791269,1,1.57,poor
cb6.4_ap_fs1_2013-09-19,p,summer,cb6.4,2013-09-19,fs1,diatom_biomass,,,2.15,fair_poor
cb6.4_ap_fs1_2013-09-19,p,summer,cb6.4,2013-09-19,fs1,diatom_biomass,4.2791269,1,2.15,fair_poor
we4.2_ap_fs1_2013-09-19,p,summer,we4.2,2013-09-19,fs1,diatom_biomass,,,1,poor
we4.2_ap_fs1_2013-09-19,p,summer,we4.2,2013-09-19,fs1,diatom_biomass,4.2791269,1,1,poor
cb7.4_ap_fs1_2013-09-20,p,summer,cb7.4,2013-09-20,fs1,diatom_biomass,,,2.16,fair_poor
cb7.4_ap_fs1_2013-09-20,p,summer,cb7.4,2013-09-20,fs1,diatom_biomass,4.2791269,1,2.16,fair_poor
le5.5-w_ap_fs1_2013-09-20,p,summer,le5.5-w,2013-09-20,fs1,diatom_biomass,,,2.44,fair_poor
le5.5-w_ap_fs1_2013-09-20,p,summer,le5.5-w,2013-09-20,fs1,diatom_biomass,4.2791269,1,2.44,fair_poor
we4.2_ap_fs1_2014-07-07,p,summer,we4.2,2014-07-07,fs1,diatom_biomass,,,1.58,poor
we4.2_ap_fs1_2014-07-07,p,summer,we4.2,2014-07-07,fs1,diatom_biomass,4.2791269,1,1.58,poor
cb7.3e_ap_fs1_2014-07-09,p,summer,cb7.3e,2014-07-09,fs1,diatom_biomass,,,1.87,poor
cb7.3e_ap_fs1_2014-07-09,p,summer,cb7.3e,2014-07-09,fs1,diatom_biomass,4.2791269,1,1.87,poor
cb6.4_ap_fs1_2014-07-10,p,summer,cb6.4,2014-07-10,fs1,diatom_biomass,,,2.74,fair
